Response_ID,User_ID,Date_Response,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
1426,6856,2015-02-16,False,False,False,False,False,True
396,4066,2015-02-15,False,False,False,False,False,False
510,4333,2015-03-06,False,False,False,True,False,False
2055,2948,2015-01-04,False,False,False,False,False,False
959,4927,2015-03-08,False,False,False,False,False,False
407,7426,2015-01-23,False,False,False,False,False,False
2207,8360,2015-03-08,False,False,False,False,False,False
34,4058,2015-01-03,False,False,False,True,False,False
774,10755,2015-02-28,False,False,False,False,False,False
1437,8414,2015-01-24,False,False,False,False,False,False
1637,6810,2015-02-19,False,False,False,False,True,True
1856,3839,2015-03-06,False,False,False,False,False,False
2177,3483,2015-02-14,True,True,False,True,False,True
12,238,2015-03-22,False,False,False,False,False,False
232,591,2015-01-15,False,False,False,False,False,False
281,5063,2015-01-20,False,False,False,False,False,False
1064,4303,2015-02-17,False,False,False,False,False,False
921,2258,2015-02-28,False,False,False,False,False,False
1815,7301,2015-03-02,False,False,False,False,False,True
804,11121,2015-03-06,False,False,False,False,False,False
1120,5287,2015-03-21,False,False,False,False,False,False
1104,6457,2015-02-02,False,False,False,False,False,False
2076,3559,2015-03-22,False,False,False,False,False,False
621,5577,2015-02-16,False,False,False,False,False,False
312,641,2015-02-27,False,False,True,False,False,False
121,954,2015-03-13,False,False,False,False,False,False
1992,1834,2015-02-22,False,False,False,False,False,False
2097,8789,2015-03-16,False,False,False,False,False,False
1370,10584,2015-01-30,False,False,False,False,False,False
1073,2337,2015-03-09,False,False,False,False,False,False
850,6071,2015-03-06,False,False,False,False,False,False
2079,295,2015-02-10,False,False,False,False,False,False
1493,10203,2015-01-11,False,False,False,False,False,False
980,3968,2015-01-28,False,True,False,True,True,True
870,4037,2015-01-27,False,False,False,False,False,False
1353,6932,2015-02-11,False,False,False,False,True,False
562,10159,2015-03-20,False,False,False,False,False,False
514,1177,2015-03-02,False,False,False,False,False,False
346,9426,2015-03-07,False,False,False,False,False,False
1744,10637,2015-03-13,False,False,False,False,False,False
1101,10826,2015-02-27,False,False,False,False,False,False
1497,4086,2015-01-01,False,False,False,False,False,False
1746,10304,2015-01-21,False,False,False,False,False,False
1479,7998,2015-02-07,False,False,False,False,False,False
22,10992,2015-03-12,False,False,False,False,False,False
202,6383,2015-01-20,False,False,False,False,False,False
2180,10536,2015-02-11,False,False,False,False,False,False
111,6036,2015-02-18,False,False,False,False,True,False
1194,11092,2015-01-05,False,False,False,False,False,False
1183,538,2015-02-20,False,False,False,False,False,False
1769,10022,2015-03-18,False,False,False,False,False,False
1635,10157,2015-02-23,False,False,False,False,False,False
1107,3503,2015-03-31,False,False,False,False,False,False
1972,146,2015-01-18,True,False,False,False,False,False
389,5538,2015-03-10,True,False,True,False,True,True
450,3910,2015-03-04,True,False,True,False,True,True
548,4227,2015-01-13,False,False,False,False,False,False
2075,6634,2015-03-25,False,False,False,False,False,False
365,8916,2015-02-07,False,False,False,False,False,False
96,6460,2015-02-03,False,False,False,False,False,False
1199,5883,2015-03-29,False,False,False,False,False,False
5,10091,2015-03-25,False,False,False,False,False,False
820,697,2015-03-28,False,False,False,False,True,False
1912,2607,2015-02-19,False,False,False,False,False,False
1675,8427,2015-02-15,False,False,False,False,False,False
1491,217,2015-01-04,False,False,False,False,False,False
1201,6202,2015-01-08,False,False,False,False,False,False
376,3856,2015-02-03,False,False,False,False,False,False
1504,10648,2015-02-25,False,False,False,False,False,False
352,5120,2015-03-05,False,False,False,False,False,False
221,6749,2015-01-22,False,False,False,False,False,False
1764,1584,2015-02-15,False,False,False,False,False,False
665,9559,2015-02-13,False,False,True,False,False,False
1338,771,2015-03-21,False,False,False,False,False,False
855,5237,2015-03-27,False,False,False,False,False,False
1955,2461,2015-01-31,False,False,False,False,False,False
1569,5474,2015-02-02,False,False,False,False,False,False
2186,2895,2015-01-13,False,False,False,False,False,False
1078,7972,2015-03-25,False,False,False,False,False,False
1710,10067,2015-02-15,False,False,False,False,False,False
2086,500,2015-01-14,True,False,False,True,True,True
666,922,2015-03-16,False,False,True,False,False,False
1440,2861,2015-03-09,False,False,False,False,False,False
1010,375,2015-03-01,False,False,False,False,False,False
1368,10936,2015-01-03,False,False,False,False,False,False
1803,10314,2015-02-20,True,False,False,True,False,True
918,4240,2015-01-29,False,False,False,False,False,False
2042,2674,2015-01-05,False,False,False,False,False,True
420,2563,2015-02-26,False,False,False,False,False,False
2202,8312,2015-02-17,False,False,False,False,False,False
1081,6999,2015-03-22,False,False,False,False,False,False
965,7574,2015-03-29,False,False,False,False,False,False
880,5223,2015-01-07,False,False,False,False,False,False
1084,2952,2015-02-26,False,False,False,False,False,False
1627,7683,2015-03-26,False,False,False,False,False,False
1791,9481,2015-02-20,False,False,False,False,False,False
1520,9907,2015-02-01,False,False,False,False,False,False
883,5454,2015-02-28,False,False,False,False,False,False
2106,3798,2015-01-08,False,False,False,False,False,False
265,7281,2015-03-23,False,False,False,False,False,False
683,4259,2015-02-28,False,False,False,False,False,False
569,2549,2015-02-21,False,False,False,False,False,False
619,6437,2015-03-16,False,False,False,False,False,False
128,2488,2015-03-18,False,False,False,False,False,False
1256,3945,2015-02-15,False,False,True,False,False,True
1108,702,2015-01-21,False,False,False,False,False,False
2094,9010,2015-03-13,True,False,True,False,True,True
1910,9710,2015-01-15,False,False,False,False,False,False
109,1509,2015-01-03,True,True,False,True,True,True
1305,9120,2015-03-11,False,False,False,False,False,False
1267,5252,2015-02-02,False,False,False,False,False,False
1874,5959,2015-01-10,False,False,False,False,False,False
1006,7441,2015-01-21,False,False,False,False,False,False
162,4271,2015-01-19,False,False,False,False,False,False
401,4095,2015-01-05,False,False,False,False,False,False
2026,8852,2015-03-21,False,False,False,False,False,False
1455,7698,2015-01-11,False,False,False,False,False,False
1552,4174,2015-01-31,False,False,False,False,False,False
1125,3182,2015-03-29,False,False,True,False,False,True
1294,193,2015-02-16,False,False,True,False,False,False
2175,5229,2015-02-16,False,False,False,False,False,False
498,5555,2015-01-29,False,False,False,False,False,False
1293,7732,2015-03-07,False,False,False,False,False,False
205,310,2015-01-03,False,False,False,False,False,False
876,6261,2015-02-20,False,False,False,False,False,False
1366,6274,2015-02-16,False,False,False,True,True,False
1518,1655,2015-02-19,False,False,False,False,False,False
537,2740,2015-01-27,False,False,False,False,False,False
2168,4328,2015-02-14,False,False,False,False,False,False
1086,17,2015-02-13,False,False,False,False,False,False
2178,9153,2015-01-31,False,False,False,False,False,False
764,520,2015-01-04,False,False,False,False,False,False
1186,8372,2015-01-02,False,False,False,False,False,False
1804,73,2015-02-18,False,False,False,False,False,False
1013,2002,2015-01-20,False,False,False,False,False,False
391,6059,2015-02-20,False,False,False,False,False,True
1132,11166,2015-02-18,False,False,False,False,False,False
1686,6257,2015-03-05,False,False,False,False,False,False
1376,9224,2015-02-02,False,False,False,False,False,False
949,8732,2015-01-31,False,False,False,True,True,True
1560,955,2015-01-16,False,False,True,False,False,True
1299,4910,2015-03-12,False,False,False,False,False,False
1244,564,2015-03-25,False,False,False,True,False,True
1106,8931,2015-02-11,True,False,False,False,False,False
1220,1998,2015-01-09,False,False,False,False,False,False
1074,1250,2015-02-08,False,False,False,False,False,False
1642,8397,2015-03-19,False,False,True,False,False,False
732,9672,2015-01-23,False,False,False,False,False,False
252,2125,2015-02-09,False,False,False,False,False,False
67,5975,2015-02-24,False,False,False,False,False,False
964,983,2015-01-03,False,False,True,False,False,False
974,9938,2015-03-08,False,False,False,False,True,False
2023,4385,2015-03-31,False,False,False,False,False,False
567,1612,2015-01-29,False,False,False,False,False,False
2070,803,2015-02-10,False,False,False,False,False,False
1377,10675,2015-03-25,False,False,False,False,False,True
2067,7004,2015-01-06,False,False,True,False,False,False
333,4432,2015-01-02,False,False,False,False,False,False
916,5079,2015-01-26,False,False,False,False,False,False
1234,4475,2015-01-16,False,False,False,False,False,False
733,10868,2015-02-10,False,False,False,False,False,False
69,6742,2015-03-06,False,False,False,False,False,False
2015,5692,2015-03-16,False,False,False,False,False,False
1667,339,2015-03-15,False,False,False,True,False,True
580,10398,2015-02-02,False,False,False,False,False,False
317,8017,2015-03-17,False,False,False,False,False,False
1601,3722,2015-02-15,False,False,False,False,False,False
1021,7326,2015-01-07,False,False,False,False,False,False
1708,2416,2015-01-27,False,False,False,False,False,False
709,1878,2015-03-08,False,False,False,False,False,False
1828,5278,2015-02-01,True,False,False,False,False,False
629,5734,2015-03-31,False,False,False,False,False,False
2225,4370,2015-02-26,False,False,False,False,False,False
1462,8405,2015-01-31,False,False,False,False,False,False
1394,7617,2015-02-24,False,False,False,False,False,False
1046,10339,2015-02-01,False,False,False,False,False,False
2090,6376,2015-03-26,False,False,False,False,False,False
369,2150,2015-01-15,False,False,False,False,False,False
858,7386,2015-03-09,False,False,False,False,False,False
1567,3006,2015-03-07,False,False,False,False,False,False
2035,11088,2015-01-26,False,False,False,False,False,False
749,5185,2015-02-27,False,False,False,False,False,False
2185,3523,2015-01-07,False,False,False,False,False,False
1709,55,2015-02-17,False,False,False,False,False,False
1905,3807,2015-03-30,False,False,False,False,False,False
1861,2453,2015-02-22,False,False,False,False,False,False
2148,7787,2015-01-29,False,False,False,False,False,False
2187,2230,2015-03-07,False,False,False,False,False,False
751,8146,2015-01-23,False,False,False,False,False,False
1792,988,2015-03-29,True,False,False,False,False,False
15,4832,2015-01-06,False,False,False,False,False,False
1647,3152,2015-03-21,False,False,False,False,False,False
2224,11188,2015-03-02,False,False,False,False,False,False
1809,361,2015-02-18,False,False,False,False,False,False
1808,5939,2015-01-25,False,False,False,False,False,False
1226,9349,2015-01-29,True,False,False,False,True,False
385,819,2015-02-05,False,False,False,False,False,False
754,10120,2015-02-16,False,False,False,False,False,False
761,4541,2015-03-06,False,False,False,False,False,False
2008,2456,2015-03-22,False,False,False,False,False,False
2167,2516,2015-02-28,False,False,False,False,False,False
1360,11013,2015-03-02,False,False,False,False,False,False
2123,9988,2015-03-21,False,False,False,False,False,False
781,1627,2015-03-23,True,False,False,False,False,False
737,1490,2015-01-15,False,False,False,False,False,False
1324,6710,2015-01-29,False,False,False,False,False,False
714,7375,2015-02-12,False,False,False,False,False,False
1205,10144,2015-03-17,False,False,False,False,False,False
860,3138,2015-03-12,True,True,False,True,True,True
1314,1440,2015-03-20,False,False,False,False,False,False
2072,4200,2015-01-12,False,False,False,False,False,False
55,4998,2015-03-19,True,False,False,False,False,False
1355,7321,2015-01-28,True,False,False,False,False,False
1286,8663,2015-03-22,False,False,False,False,False,False
722,1958,2015-02-19,False,False,False,False,False,False
897,6963,2015-01-21,False,False,False,False,True,False
1427,1065,2015-03-17,False,False,False,False,False,False
1851,2712,2015-02-26,False,False,False,False,False,False
846,6049,2015-03-07,True,False,True,False,False,False
671,6605,2015-01-11,False,False,False,True,False,False
1678,11181,2015-02-24,False,False,False,False,False,False
2078,5234,2015-01-07,False,False,False,False,False,False
494,5253,2015-01-24,False,False,False,False,False,False
88,11148,2015-01-28,False,False,False,False,False,False
1099,6289,2015-01-15,False,False,False,False,False,False
419,9743,2015-01-13,False,False,False,False,True,False
903,9209,2015-02-27,False,False,False,False,False,False
931,6417,2015-02-05,False,False,False,False,False,False
540,7937,2015-01-03,False,False,False,False,False,False
953,6488,2015-02-13,False,False,False,False,False,False
835,3194,2015-01-24,False,False,False,False,False,False
2012,231,2015-02-15,False,False,False,False,False,False
559,9697,2015-03-11,False,False,False,False,False,False
734,4676,2015-01-19,False,False,False,False,False,False
1362,8079,2015-01-26,False,False,False,False,False,False
2156,10032,2015-03-27,False,False,False,False,False,False
587,10505,2015-02-26,False,False,False,False,False,False
1137,2005,2015-03-30,False,False,False,False,False,False
1255,6940,2015-01-16,False,False,True,False,False,False
21,2304,2015-02-27,False,False,False,False,False,False
53,3170,2015-02-16,False,False,False,False,False,False
1661,10466,2015-03-13,False,False,False,False,False,False
39,7325,2015-01-13,False,False,False,False,False,False
234,455,2015-02-22,False,False,False,False,False,False
1699,7592,2015-03-12,False,False,False,False,False,False
1188,4547,2015-01-14,False,False,False,False,False,False
1240,6825,2015-02-16,False,False,False,False,False,False
1511,2961,2015-01-30,False,False,True,False,False,False
2124,8700,2015-01-24,False,False,False,False,False,False
1196,2278,2015-02-05,False,False,False,False,False,False
1282,10703,2015-03-19,False,False,False,False,False,False
1885,9,2015-03-18,False,False,False,False,False,False
288,2804,2015-03-08,False,False,False,False,False,True
503,4915,2015-01-21,False,False,False,False,False,False
297,3010,2015-01-22,True,False,True,False,True,False
2154,4279,2015-01-09,False,False,False,False,False,False
1258,2564,2015-03-18,False,False,False,False,False,False
687,1137,2015-02-27,True,False,True,False,False,False
802,5084,2015-01-28,False,False,False,False,False,False
1302,7094,2015-03-28,False,False,False,False,False,False
2211,6327,2015-01-04,False,False,False,False,False,False
890,6131,2015-02-15,False,False,False,False,False,False
907,5798,2015-02-01,False,False,False,False,False,False
1807,10379,2015-03-17,False,False,False,False,False,False
453,606,2015-03-20,False,False,False,False,False,False
1787,7801,2015-01-20,False,False,False,False,False,False
525,2445,2015-03-17,False,False,False,False,False,False
2037,5346,2015-02-04,False,False,False,False,False,False
853,550,2015-02-25,False,False,False,False,False,False
615,4478,2015-02-11,False,False,False,False,False,False
428,2350,2015-01-12,False,False,False,True,False,False
25,1118,2015-03-07,False,False,True,False,False,False
306,1491,2015-02-28,False,False,False,False,False,False
459,4507,2015-02-04,False,False,False,False,False,False
45,7023,2015-03-31,False,False,False,False,False,False
398,6977,2015-01-20,False,False,False,False,True,False
889,4042,2015-01-12,False,False,False,False,False,True
743,7274,2015-03-24,False,False,False,True,False,False
662,2902,2015-02-18,False,False,False,False,False,False
1843,3332,2015-01-03,False,False,False,False,False,False
1636,7433,2015-01-09,False,False,False,False,False,False
1911,9386,2015-02-24,False,False,False,True,False,False
1613,5176,2015-01-27,False,False,True,False,False,False
469,10323,2015-03-02,False,False,False,False,False,False
1881,4682,2015-01-25,False,False,False,False,False,False
1109,3083,2015-01-25,False,False,False,False,False,False
670,8015,2015-03-23,False,False,False,False,False,True
1068,1745,2015-02-02,False,False,False,False,False,True
219,3136,2015-01-22,False,False,False,False,False,False
635,6991,2015-01-11,False,False,False,False,False,False
371,8132,2015-01-18,False,False,False,True,False,False
1072,503,2015-03-04,False,False,False,False,False,False
1651,8148,2015-02-27,False,False,False,False,False,False
1349,2736,2015-01-12,False,False,False,False,False,False
892,8162,2015-03-30,False,False,False,False,False,False
2095,692,2015-01-16,False,False,False,False,False,False
1039,7706,2015-03-20,False,False,True,False,False,False
1510,9298,2015-01-08,False,False,False,True,True,False
1391,2986,2015-01-22,False,False,False,False,False,False
1092,10812,2015-03-04,False,False,False,False,False,False
1261,2909,2015-03-25,False,False,False,True,True,False
1914,6974,2015-03-02,False,False,False,False,False,False
550,9140,2015-02-08,False,False,False,False,False,False
282,4554,2015-03-16,False,False,False,False,False,False
82,7791,2015-01-08,False,False,False,False,False,False
1783,5455,2015-03-18,False,False,False,False,False,False
229,7960,2015-03-21,False,False,False,False,True,False
1714,3426,2015-02-02,False,False,False,False,False,False
1213,5316,2015-02-09,False,False,False,False,False,False
198,1404,2015-03-10,False,False,False,False,False,False
1422,10598,2015-02-01,False,False,False,False,False,False
1026,8212,2015-03-11,False,False,False,False,False,False
381,3233,2015-01-06,False,False,False,False,False,False
397,7892,2015-02-14,False,False,False,False,False,False
322,2975,2015-03-26,True,False,False,False,False,False
191,5043,2015-02-19,False,False,False,False,False,False
815,3104,2015-01-07,False,False,False,False,True,True
278,10854,2015-02-05,False,False,False,False,False,False
1924,7419,2015-02-11,False,False,False,False,False,False
1753,5558,2015-02-15,False,False,False,False,True,False
101,832,2015-01-22,False,False,False,False,False,False
1289,4964,2015-02-06,False,False,False,False,False,False
2011,11030,2015-03-24,False,False,True,False,False,False
1532,4587,2015-01-21,False,False,False,False,False,False
808,450,2015-01-26,False,False,False,False,False,False
1114,11031,2015-01-16,False,False,False,False,False,False
1729,4990,2015-01-21,False,False,False,False,False,False
1590,221,2015-01-15,False,False,False,False,False,False
669,4351,2015-01-27,False,False,True,False,False,False
1663,1357,2015-02-21,False,False,False,False,False,False
304,5667,2015-02-17,False,False,False,False,False,True
1463,8867,2015-01-08,False,False,False,False,False,False
161,2747,2015-02-23,False,False,False,False,False,False
1096,7422,2015-03-06,False,False,False,False,False,False
2032,4148,2015-02-17,False,False,False,False,False,False
1600,9516,2015-01-05,False,True,False,True,False,True
1449,1291,2015-02-05,False,False,False,False,False,False
1837,1833,2015-01-10,False,False,False,False,False,False
1502,7270,2015-02-16,False,False,False,True,False,False
2239,8182,2015-02-14,False,False,False,False,False,False
2028,10394,2015-03-11,True,False,True,False,True,False
1303,1142,2015-03-31,False,False,False,False,False,False
1762,451,2015-02-15,False,False,False,False,False,False
600,7128,2015-01-15,False,False,False,False,False,False
1922,10678,2015-02-01,False,False,False,False,False,False
1343,7755,2015-03-14,False,False,False,False,False,False
632,4754,2015-03-23,False,False,False,False,False,False
1991,20,2015-02-09,False,False,False,False,False,False
2223,2246,2015-03-28,False,False,False,False,False,False
495,10307,2015-03-23,False,False,False,False,False,False
696,2147,2015-03-31,True,False,False,False,True,False
1999,10590,2015-03-26,False,False,False,False,False,False
1650,6565,2015-02-05,True,False,False,False,False,False
1758,6619,2015-01-22,False,False,False,False,False,False
330,4817,2015-03-29,False,False,False,False,False,False
1626,4508,2015-03-21,False,False,False,False,False,False
946,4843,2015-01-26,False,False,False,False,False,False
723,9197,2015-02-05,False,False,False,False,False,False
78,6237,2015-02-21,False,False,False,False,False,False
2118,6515,2015-01-17,False,False,False,False,False,False
923,5954,2015-03-28,False,False,False,False,False,False
1248,7938,2015-03-20,False,False,False,False,False,False
572,961,2015-03-10,False,False,False,False,False,False
1390,1764,2015-02-03,False,False,False,False,False,False
250,1916,2015-01-11,False,False,False,False,False,False
24,6941,2015-01-12,False,False,False,False,False,False
1130,5562,2015-03-23,False,False,False,False,False,False
1158,1517,2015-01-29,False,False,False,False,False,False
1718,7286,2015-02-02,False,False,False,False,False,False
1260,4687,2015-03-12,False,False,False,False,False,False
275,5631,2015-03-15,False,False,False,False,False,False
207,1951,2015-01-11,False,False,False,False,False,False
1967,123,2015-02-14,False,False,False,False,False,False
1411,9451,2015-02-05,False,False,False,False,False,False
685,7396,2015-03-12,False,False,False,False,True,False
1329,3298,2015-01-09,False,False,False,False,False,False
2050,6730,2015-02-28,False,False,False,False,False,False
1551,9916,2015-02-11,False,False,False,False,False,False
1759,2227,2015-01-28,False,False,False,False,False,False
845,946,2015-02-16,False,False,False,False,False,False
1766,3745,2015-02-06,False,False,False,False,False,False
521,4094,2015-01-05,False,False,False,False,False,False
100,8588,2015-02-04,False,False,False,False,False,False
1790,3916,2015-01-29,False,False,False,False,False,False
1625,9135,2015-03-22,False,False,False,False,False,False
795,1755,2015-01-29,False,False,False,False,False,False
603,2875,2015-03-16,False,False,False,False,False,False
357,2008,2015-03-25,True,False,False,False,False,False
1776,10925,2015-01-26,False,False,False,False,False,False
2013,1604,2015-01-21,False,False,False,False,False,False
881,5389,2015-03-15,False,False,False,True,False,False
273,2878,2015-03-17,False,False,False,False,False,False
1342,4440,2015-02-09,False,False,False,True,False,False
809,1324,2015-01-07,False,False,False,False,False,False
1058,6262,2015-02-05,False,False,False,False,False,False
1577,3628,2015-02-14,False,False,False,False,False,False
1556,3641,2015-01-03,False,False,False,False,False,False
785,322,2015-03-31,False,False,False,False,False,False
489,175,2015-01-14,False,False,True,False,True,False
1993,6988,2015-03-12,False,False,True,False,True,False
1833,8204,2015-01-08,False,False,False,False,False,False
1747,7476,2015-03-30,False,False,False,True,False,False
1126,5221,2015-02-28,False,False,True,False,False,False
628,8970,2015-02-25,False,False,False,False,False,False
1778,9286,2015-02-08,False,False,False,False,False,False
826,5831,2015-03-12,True,False,False,True,False,True
1054,1010,2015-03-28,False,False,False,False,False,False
1249,11074,2015-01-29,False,False,False,False,False,False
2063,5896,2015-01-18,False,False,False,False,False,False
348,3515,2015-01-05,False,False,False,False,False,False
1894,5324,2015-03-12,False,False,False,False,False,False
706,6534,2015-03-01,False,False,False,False,False,False
791,8373,2015-01-10,False,False,False,False,False,False
888,3829,2015-03-01,False,False,False,False,False,False
763,4501,2015-02-11,False,False,False,False,False,False
739,4179,2015-02-24,False,False,False,False,False,False
148,2292,2015-03-01,False,False,False,False,False,False
676,9239,2015-01-01,False,False,False,False,False,False
1361,8953,2015-03-27,False,False,False,False,False,False
477,10258,2015-01-19,False,False,False,False,False,False
2025,3520,2015-03-31,True,True,True,False,True,True
979,10402,2015-03-29,False,False,False,False,False,False
1134,11114,2015-02-13,False,False,False,False,False,False
961,9553,2015-01-10,False,False,False,False,False,False
212,6055,2015-01-17,False,False,False,True,False,False
1541,4786,2015-03-27,False,False,False,False,False,False
2098,5015,2015-01-05,False,False,False,False,False,False
1593,8560,2015-01-11,False,False,False,False,False,False
787,3469,2015-03-26,False,False,False,False,False,False
2197,5885,2015-01-26,False,False,False,False,False,False
935,3310,2015-03-07,False,False,False,False,False,False
478,2134,2015-01-07,False,False,False,False,False,False
1028,2532,2015-03-27,False,False,True,False,False,False
700,2579,2015-01-21,False,False,False,False,False,False
1386,3117,2015-02-25,False,False,False,False,False,False
1535,5623,2015-03-18,False,False,True,False,False,False
1077,4789,2015-01-06,True,False,True,False,True,False
1896,9523,2015-03-29,False,False,False,False,False,False
56,5268,2015-01-08,False,False,False,False,False,False
2120,1545,2015-01-23,False,False,False,False,False,False
48,2254,2015-02-13,False,False,False,False,False,False
874,2661,2015-02-18,False,False,False,False,False,False
50,3130,2015-02-07,False,False,False,False,False,False
168,5847,2015-01-13,False,False,False,False,False,False
504,5863,2015-02-02,False,False,False,False,False,False
1562,999,2015-02-17,False,False,False,True,True,True
1439,2931,2015-02-25,True,False,False,False,False,False
1687,1890,2015-01-30,False,False,False,False,False,False
1103,5589,2015-02-14,False,False,False,False,False,False
849,10172,2015-01-14,False,False,False,False,False,False
1383,6729,2015-01-10,False,False,False,False,False,False
1871,10492,2015-03-03,False,False,False,False,False,False
1756,2939,2015-01-15,False,False,False,False,False,False
1453,5948,2015-02-20,False,False,False,False,False,False
1067,574,2015-01-03,False,False,False,False,False,False
1997,3266,2015-01-24,False,False,False,False,False,False
1609,10500,2015-03-02,False,False,False,False,False,False
1752,7987,2015-01-13,False,False,False,True,False,False
1410,1135,2015-02-07,False,False,False,False,False,False
1643,24,2015-01-28,False,False,False,False,False,False
349,7244,2015-02-14,False,False,False,False,False,False
800,1966,2015-02-19,False,False,False,False,True,False
80,7789,2015-02-08,False,False,False,False,True,False
220,3336,2015-02-08,False,False,True,False,False,False
1919,5644,2015-02-15,False,False,False,True,False,False
1899,1295,2015-03-31,False,False,False,False,False,False
1061,6663,2015-02-03,False,False,False,False,False,False
482,10262,2015-01-02,False,False,False,False,False,False
413,456,2015-02-27,False,False,False,False,False,False
402,3270,2015-03-28,False,False,False,False,False,False
2174,5748,2015-02-14,False,False,False,False,False,True
2155,8952,2015-01-27,False,False,False,False,False,False
688,3921,2015-01-31,False,False,False,False,False,False
1031,9826,2015-01-11,False,False,False,False,False,True
1793,5830,2015-03-17,False,False,False,False,False,True
1703,8310,2015-02-22,False,False,False,False,False,False
1961,6382,2015-03-15,False,False,False,False,False,False
2000,8439,2015-03-19,True,False,False,False,False,False
1733,7613,2015-02-26,False,False,False,False,False,False
1166,48,2015-02-16,False,False,False,True,False,False
1152,5046,2015-01-11,False,False,False,False,False,False
1982,3231,2015-03-22,False,False,False,False,False,False
2009,7181,2015-01-28,False,False,False,False,False,False
243,1663,2015-02-14,False,False,False,False,False,False
1934,5441,2015-02-26,False,False,False,False,False,False
1461,8602,2015-01-29,False,False,False,False,False,False
1916,9925,2015-01-12,False,False,True,False,False,False
1725,9499,2015-02-14,False,False,False,True,True,False
1322,6568,2015-02-08,False,False,False,False,False,False
1269,3032,2015-02-22,False,False,False,False,False,False
318,5153,2015-02-02,False,False,True,False,False,True
267,4127,2015-03-14,False,False,True,False,False,True
1135,9940,2015-01-01,False,False,False,False,False,False
87,7527,2015-01-01,False,False,False,False,False,False
904,3406,2015-02-04,False,False,False,False,False,False
2170,9771,2015-02-05,False,False,False,False,False,False
400,6722,2015-01-29,False,False,False,False,False,False
1866,213,2015-02-22,False,False,False,False,False,False
1308,8541,2015-03-30,False,False,False,False,False,False
1742,8475,2015-02-04,False,False,False,False,False,False
1315,8070,2015-01-25,False,False,False,False,False,False
594,313,2015-03-31,False,False,False,True,False,False
295,9757,2015-02-18,False,True,False,True,True,False
2039,2088,2015-01-14,False,True,False,True,True,False
1716,2320,2015-02-08,False,False,False,False,False,False
1170,966,2015-01-17,False,False,False,True,False,False
1245,9706,2015-01-24,False,False,False,False,False,False
1393,3979,2015-02-14,False,False,False,False,True,True
1780,5602,2015-02-23,False,False,False,False,False,False
1328,2202,2015-03-14,False,False,False,False,False,False
323,9645,2015-01-30,False,False,False,False,False,False
1198,7230,2015-02-24,False,False,False,True,False,True
363,5675,2015-01-25,False,False,False,True,False,False
713,4974,2015-01-20,False,False,False,False,False,False
1468,5687,2015-01-05,False,False,False,False,False,False
2101,5871,2015-02-16,False,False,False,False,False,False
1430,3846,2015-02-21,False,False,False,False,False,False
839,10001,2015-02-28,False,False,False,False,False,False
1566,2831,2015-02-21,False,False,False,False,False,False
1456,868,2015-01-11,False,False,False,False,False,False
1559,7212,2015-01-08,False,False,False,False,False,False
1929,1743,2015-02-18,False,False,False,False,False,False
1348,2415,2015-02-07,True,False,False,False,False,False
1750,7947,2015-03-15,False,False,False,False,False,False
1435,2106,2015-02-26,False,False,False,False,False,False
1942,3363,2015-01-21,False,False,False,False,False,False
1280,8595,2015-03-10,False,False,False,False,False,False
647,7232,2015-03-03,False,False,False,False,False,False
678,7829,2015-03-07,False,False,False,False,False,False
1458,9977,2015-01-26,False,False,False,False,False,False
1913,10142,2015-01-16,False,False,False,False,False,False
1278,5263,2015-03-28,False,False,False,False,False,False
1163,22,2015-02-20,False,False,False,False,False,False
1607,528,2015-02-11,False,False,False,False,False,False
1571,4070,2015-03-10,False,False,False,True,True,True
