User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,Country,Complain_Code,Complain_Category,Complain_Times,Purchase_ID,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Consumption_ID,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,Response_ID,Date_Response,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Survey_Approach_ID,Date_Click,Channel_Type,Deal_Storage_ID,NumDealsPurchases
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,Spain,N1688,No Complain,0,1419,4,11,7,2,1129,324.0,132.0,693.0,27.0,118.0,88.0,1160,2015-01-06,False,False,False,False,False,False,43,2014-12-28,Email,1765,1
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,Spain,N1689,No Complain,0,104,8,1,7,7,1178,457.0,4.0,29.0,0.0,0.0,9.0,1788,2015-02-23,False,False,False,True,False,False,220,2014-12-22,Landing Page,1242,1
6528,1982,Master,Together,18492.0,1,0,2014-06-05,75,Spain,N1690,No Complain,0,1537,1,0,2,8,1871,2.0,2.0,2.0,2.0,1.0,1.0,2162,2015-01-07,False,False,False,False,False,False,1891,2014-12-22,Facebook,2032,1
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,Spain,N1691,No Complain,0,1484,5,5,5,5,190,1017.0,33.0,417.0,108.0,100.0,16.0,362,2015-01-28,False,False,False,True,True,False,122,2014-12-15,Landing Page,1400,1
9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,United States,N1692,No Complain,0,1993,2,2,12,1,354,187.0,81.0,149.0,25.0,43.0,91.0,1719,2015-02-14,False,False,False,False,False,False,478,2014-12-15,Website,2146,1
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,Germany,N1693,No Complain,0,1595,2,0,3,6,283,9.0,3.0,15.0,2.0,3.0,2.0,1127,2015-02-16,False,False,False,False,False,False,2189,2014-12-29,Website,710,2
5250,1943,Master,Widow,,0,0,2013-10-30,75,Australia,N1694,No Complain,0,604,5,5,11,1,1195,532.0,126.0,490.0,164.0,126.0,126.0,1041,2015-03-18,False,False,False,False,True,True,1469,2014-12-17,Email,1206,1
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,Spain,N1695,No Complain,0,890,3,0,3,8,2061,19.0,3.0,18.0,3.0,1.0,0.0,905,2015-01-23,False,False,False,False,False,False,289,2014-12-29,Facebook,1459,3
6969,1982,Graduation,Together,50272.0,1,0,2013-08-07,75,Australia,N1696,No Complain,0,580,4,1,5,7,698,99.0,13.0,66.0,43.0,8.0,4.0,1907,2015-03-23,False,False,False,False,False,False,419,2014-12-19,Facebook,1730,3
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,South Africa,N1697,No Complain,0,1127,2,0,2,9,1306,14.0,1.0,7.0,2.0,1.0,1.0,1448,2015-01-05,False,False,False,False,False,False,1945,2014-12-31,Landing Page,964,1
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,Spain,N1698,No Complain,0,817,2,0,2,9,1929,14.0,1.0,7.0,2.0,1.0,1.0,103,2015-02-01,False,False,False,False,False,False,1618,2014-12-19,Facebook,1043,1
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,South Africa,N1699,No Complain,0,1083,3,1,2,7,1720,15.0,6.0,20.0,4.0,5.0,20.0,1978,2015-03-04,False,False,False,False,False,False,1098,2014-12-30,Email,1041,1
7053,1966,PhD,Single,78420.0,0,0,2013-06-29,75,South Africa,N1700,No Complain,0,1441,3,10,8,1,991,604.0,28.0,674.0,91.0,28.0,28.0,695,2015-02-17,False,False,False,False,False,False,1685,2014-12-31,Facebook,1676,1
3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,Spain,N1701,No Complain,0,2107,6,6,7,2,776,249.0,153.0,940.0,58.0,134.0,38.0,375,2015-02-16,False,False,False,False,False,False,387,2014-12-31,Landing Page,461,0
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,Australia,N1702,No Complain,0,1387,1,1,2,7,1786,1.0,3.0,6.0,3.0,6.0,15.0,416,2015-01-29,False,False,False,False,False,True,1198,2014-12-25,Facebook,2090,1
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,Germany,N1703,No Complain,0,995,6,1,6,7,233,33.0,87.0,64.0,175.0,16.0,74.0,1009,2015-02-19,False,False,False,False,False,False,412,2014-12-18,Website,1118,1
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,Canada,N1704,No Complain,0,1763,1,0,3,8,948,22.0,1.0,8.0,2.0,1.0,2.0,113,2015-02-26,False,False,False,False,False,False,1005,2014-12-28,Website,255,2
2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,Spain,N1705,No Complain,0,1005,0,0,3,8,152,8.0,0.0,5.0,0.0,3.0,6.0,1513,2015-01-27,False,False,False,False,False,False,1669,2014-12-25,Facebook,212,1
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,Germany,N1706,No Complain,0,1866,3,0,3,9,903,14.0,0.0,23.0,4.0,5.0,19.0,1426,2015-02-16,False,False,False,False,False,True,2233,2014-12-22,Website,849,3
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,Spain,N1707,No Complain,0,1676,2,1,2,6,122,1.0,5.0,8.0,4.0,8.0,20.0,396,2015-02-15,False,False,False,False,False,False,1322,2014-12-25,Email,1892,2
4333,1954,Graduation,Together,32144.0,1,1,2014-03-23,76,India,N1708,No Complain,0,1208,2,1,3,7,278,41.0,0.0,10.0,0.0,0.0,3.0,510,2015-03-06,False,False,False,True,False,False,1449,2014-12-20,Website,1818,4
2948,1954,Master,Divorced,62637.0,0,1,2014-03-01,76,Canada,N1709,No Complain,0,1415,2,2,5,2,1374,104.0,12.0,48.0,4.0,12.0,5.0,2055,2015-01-04,False,False,False,False,False,False,1801,2014-12-24,Landing Page,2169,1
4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,South Africa,N1710,No Complain,0,1779,3,0,3,9,1568,8.0,3.0,22.0,21.0,1.0,13.0,959,2015-03-08,False,False,False,False,False,False,523,2014-12-22,Website,194,3
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,Spain,N1711,No Complain,0,1125,3,1,5,3,416,111.0,16.0,37.0,7.0,9.0,18.0,407,2015-01-23,False,False,False,False,False,False,873,2014-12-29,Landing Page,77,3
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,Spain,N1712,No Complain,0,1967,3,1,5,3,448,111.0,16.0,37.0,7.0,9.0,18.0,2207,2015-03-08,False,False,False,False,False,False,1628,2014-12-23,Facebook,1812,3
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,Spain,N1713,No Complain,0,330,11,2,8,6,1044,618.0,15.0,106.0,20.0,7.0,45.0,34,2015-01-03,False,False,False,True,False,False,1781,2014-12-25,Website,886,1
10755,1976,2n Cycle,Married,23718.0,1,0,2013-09-02,76,Australia,N1714,No Complain,0,1498,3,1,2,7,1218,6.0,3.0,14.0,15.0,7.0,36.0,774,2015-02-28,False,False,False,False,False,False,13,2014-12-16,Landing Page,1300,3
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,Spain,N1715,No Complain,0,944,2,0,4,7,2155,56.0,0.0,12.0,0.0,0.0,18.0,1437,2015-01-24,False,False,False,False,False,False,534,2014-12-16,Website,1401,2
6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28,76,South Africa,N1716,No Complain,0,1812,3,2,6,1,943,267.0,98.0,606.0,48.0,70.0,98.0,1637,2015-02-19,False,False,False,False,True,True,2011,2014-12-30,Facebook,417,1
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,Spain,N1717,No Complain,0,1475,2,2,3,5,1748,6.0,12.0,3.0,21.0,6.0,40.0,1856,2015-03-06,False,False,False,False,False,False,54,2014-12-31,Facebook,636,5
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,Canada,N1718,No Complain,0,1877,2,8,12,8,1797,1039.0,43.0,204.0,153.0,58.0,29.0,2177,2015-02-14,True,True,False,True,False,True,2147,2014-12-25,Facebook,884,3
238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,Spain,N1719,No Complain,0,1086,9,6,9,7,1433,515.0,47.0,181.0,149.0,95.0,95.0,12,2015-03-22,False,False,False,False,False,False,1278,2014-12-29,Facebook,1513,15
591,1957,Graduation,Widow,66033.0,0,1,2013-01-20,76,India,N1720,No Complain,0,1810,8,3,7,7,1125,293.0,35.0,179.0,46.0,59.0,65.0,232,2015-01-15,False,False,False,False,False,False,1424,2014-12-29,Website,1328,2
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,Spain,N1721,No Complain,0,934,4,1,4,9,1988,41.0,5.0,129.0,10.0,3.0,3.0,281,2015-01-20,False,False,False,False,False,False,1888,2014-12-20,Email,1535,3
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,Canada,N1722,No Complain,0,1158,0,0,1,20,1203,107.0,2.0,12.0,2.0,2.0,12.0,1064,2015-02-17,False,False,False,False,False,False,180,2014-12-17,Website,1580,0
2258,1986,Graduation,Married,32880.0,1,0,2012-12-04,76,Spain,N1723,No Complain,0,178,1,0,3,8,1343,8.0,4.0,15.0,7.0,6.0,2.0,921,2015-02-28,False,False,False,False,False,False,638,2014-12-30,Landing Page,266,1
7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,Spain,N1724,No Complain,0,2007,3,0,3,8,1903,4.0,22.0,11.0,3.0,7.0,32.0,1815,2015-03-02,False,False,False,False,False,True,1481,2014-12-21,Website,570,2
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,India,N1725,No Complain,0,1630,4,0,3,9,1976,2.0,14.0,28.0,16.0,3.0,7.0,804,2015-03-06,False,False,False,False,False,False,934,2014-12-24,Landing Page,1251,4
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,Spain,N1726,No Complain,0,875,3,1,3,7,2201,45.0,2.0,26.0,4.0,1.0,1.0,1120,2015-03-21,False,False,False,False,False,False,1079,2014-12-21,Facebook,1350,3
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,South Africa,N1727,No Complain,0,1614,6,4,12,4,262,527.0,24.0,230.0,32.0,24.0,65.0,1104,2015-02-02,False,False,False,False,False,False,445,2014-12-17,Email,1296,2
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,India,N1728,No Complain,0,2196,2,1,3,6,1491,12.0,11.0,10.0,3.0,12.0,9.0,2076,2015-03-22,False,False,False,False,False,False,1967,2014-12-17,Email,1270,3
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,Spain,N1729,No Complain,0,731,1,0,2,6,1219,8.0,0.0,9.0,2.0,1.0,3.0,621,2015-02-16,False,False,False,False,False,False,571,2014-12-27,Landing Page,1262,1
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,India,N1730,No Complain,0,2179,2,2,2,4,937,59.0,0.0,12.0,0.0,0.0,48.0,312,2015-02-27,False,False,True,False,False,False,1194,2014-12-25,Email,803,1
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,Australia,N1731,No Complain,0,961,2,1,3,5,1548,3.0,3.0,24.0,34.0,7.0,31.0,121,2015-03-13,False,False,False,False,False,False,484,2014-12-30,Email,408,1
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,South Africa,N1732,No Complain,0,850,2,0,3,7,1634,30.0,5.0,23.0,4.0,1.0,4.0,1992,2015-02-22,False,False,False,False,False,False,1431,2014-12-20,Email,2071,1
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,Spain,N1733,No Complain,0,293,3,1,7,4,40,35.0,40.0,111.0,36.0,40.0,12.0,2097,2015-03-16,False,False,False,False,False,False,1527,2014-12-18,Facebook,1778,3
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,Spain,N1734,No Complain,0,479,5,10,8,3,78,225.0,162.0,387.0,106.0,36.0,29.0,1370,2015-01-30,False,False,False,False,False,False,1597,2014-12-28,Facebook,47,1
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,Spain,N1735,No Complain,0,796,3,0,3,6,1775,9.0,1.0,24.0,2.0,1.0,2.0,1073,2015-03-09,False,False,False,False,False,False,2102,2014-12-30,Landing Page,1652,3
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,Spain,N1736,No Complain,0,1934,3,7,11,1,113,493.0,70.0,324.0,146.0,40.0,84.0,850,2015-03-06,False,False,False,False,False,False,1321,2014-12-15,Facebook,786,1
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,Spain,N1737,No Complain,0,1300,3,7,11,1,153,493.0,70.0,324.0,146.0,40.0,84.0,2079,2015-02-10,False,False,False,False,False,False,28,2014-12-21,Facebook,800,1
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,Spain,N1738,No Complain,0,386,1,0,3,7,80,11.0,7.0,9.0,3.0,1.0,11.0,1493,2015-01-11,False,False,False,False,False,False,698,2014-12-22,Facebook,1509,1
3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,Canada,N1739,No Complain,0,703,11,3,12,7,1829,918.0,10.0,129.0,13.0,0.0,129.0,980,2015-01-28,False,True,False,True,True,True,2023,2014-12-31,Landing Page,146,1
4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,South Africa,N1740,No Complain,0,82,1,0,2,7,1465,3.0,1.0,3.0,8.0,0.0,5.0,870,2015-01-27,False,False,False,False,False,False,2216,2014-12-27,Landing Page,1383,1
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,Spain,N1741,No Complain,0,1510,7,10,5,2,2076,1285.0,42.0,716.0,55.0,0.0,21.0,1353,2015-02-11,False,False,False,False,True,False,1243,2014-12-17,Landing Page,1817,0
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,Australia,N1742,No Complain,0,126,11,5,9,6,2169,440.0,81.0,368.0,0.0,122.0,174.0,562,2015-03-20,False,False,False,False,False,False,219,2014-12-31,Email,577,6
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,Spain,N1743,No Complain,0,1122,3,1,3,7,523,80.0,3.0,26.0,4.0,2.0,14.0,514,2015-03-02,False,False,False,False,False,False,35,2014-12-29,Website,349,4
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,Spain,N1744,No Complain,0,908,2,6,3,8,2130,691.0,0.0,69.0,10.0,0.0,130.0,346,2015-03-07,False,False,False,False,False,False,1487,2014-12-24,Facebook,2044,4
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,Spain,S1745,Shipping Issue,1,2116,3,0,3,7,1876,24.0,0.0,27.0,8.0,30.0,10.0,1744,2015-03-13,False,False,False,False,False,False,421,2014-12-17,Website,881,2
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,Spain,N1746,No Complain,0,1902,1,1,2,8,322,6.0,1.0,7.0,23.0,4.0,19.0,1101,2015-02-27,False,False,False,False,False,False,1265,2014-12-23,Landing Page,672,1
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,Germany,N1747,No Complain,0,1521,1,1,2,8,166,6.0,1.0,7.0,23.0,4.0,19.0,1497,2015-01-01,False,False,False,False,False,False,721,2014-12-23,Facebook,1536,1
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,Spain,N1748,No Complain,0,2213,1,1,2,8,149,6.0,1.0,7.0,23.0,4.0,19.0,1746,2015-01-21,False,False,False,False,False,False,1378,2014-12-21,Landing Page,781,1
7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,India,N1749,No Complain,0,1715,2,2,2,7,589,53.0,8.0,17.0,13.0,0.0,21.0,1479,2015-02-07,False,False,False,False,False,False,1488,2014-12-18,Facebook,1834,3
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,South Africa,N1750,No Complain,0,1675,4,6,11,8,521,650.0,28.0,353.0,45.0,42.0,30.0,22,2015-03-12,False,False,False,False,False,False,2204,2014-12-22,Website,1784,5
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,South Africa,N1751,No Complain,0,1820,3,0,3,8,461,26.0,0.0,15.0,2.0,1.0,2.0,202,2015-01-20,False,False,False,False,False,False,2143,2014-12-26,Facebook,1460,2
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,Spain,N1752,No Complain,0,1609,3,0,3,8,1126,26.0,0.0,15.0,2.0,1.0,2.0,2180,2015-02-11,False,False,False,False,False,False,1403,2014-12-20,Facebook,634,2
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,Spain,N1753,No Complain,0,1710,5,6,7,1,1546,1168.0,92.0,408.0,72.0,129.0,55.0,111,2015-02-18,False,False,False,False,True,False,1820,2014-12-22,Website,2205,1
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,South Africa,N1754,No Complain,0,59,2,0,3,7,1889,12.0,1.0,21.0,2.0,2.0,3.0,1194,2015-01-05,False,False,False,False,False,False,945,2014-12-17,Landing Page,2224,2
538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,South Africa,N1755,No Complain,0,1161,1,1,4,3,669,31.0,9.0,27.0,16.0,9.0,33.0,1183,2015-02-20,False,False,False,False,False,False,1060,2014-12-15,Facebook,5,1
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,Spain,N1756,No Complain,0,2023,1,0,2,5,2113,12.0,0.0,4.0,0.0,0.0,0.0,1769,2015-03-18,False,False,False,False,False,False,360,2014-12-20,Website,842,1
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,Canada,N1757,No Complain,0,229,4,1,6,4,1467,89.0,15.0,89.0,34.0,42.0,5.0,1635,2015-02-23,False,False,False,False,False,False,1256,2014-12-31,Landing Page,1411,1
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,South Africa,N1758,No Complain,0,2150,5,3,6,1,1507,255.0,47.0,573.0,52.0,32.0,15.0,1107,2015-03-31,False,False,False,False,False,False,1269,2014-12-18,Email,1017,1
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,Spain,N1759,No Complain,0,2114,4,5,11,2,1308,760.0,53.0,400.0,17.0,93.0,0.0,1972,2015-01-18,True,False,False,False,False,False,1531,2014-12-29,Facebook,181,1
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,Spain,N1760,No Complain,0,1945,4,7,6,1,1222,897.0,161.0,430.0,186.0,161.0,27.0,389,2015-03-10,True,False,True,False,True,True,71,2014-12-29,Landing Page,1225,0
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,Spain,N1761,No Complain,0,1333,4,7,6,1,438,897.0,161.0,430.0,186.0,161.0,27.0,450,2015-03-04,True,False,True,False,True,True,1536,2014-12-30,Website,1082,0
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,Spain,N1762,No Complain,0,1584,2,1,3,5,885,28.0,0.0,13.0,4.0,2.0,8.0,548,2015-01-13,False,False,False,False,False,False,55,2014-12-23,Landing Page,2092,3
6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,South Africa,N1763,No Complain,0,2034,2,0,3,7,701,22.0,3.0,18.0,0.0,0.0,11.0,2075,2015-03-25,False,False,False,False,False,False,1010,2014-12-26,Website,1597,1
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,South Africa,N1764,No Complain,0,867,0,0,3,5,841,9.0,1.0,5.0,0.0,0.0,1.0,365,2015-02-07,False,False,False,False,False,False,522,2014-12-27,Email,344,1
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,India,N1765,No Complain,0,47,2,0,3,8,71,12.0,4.0,6.0,11.0,8.0,16.0,96,2015-02-03,False,False,False,False,False,False,422,2014-12-25,Email,1283,2
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,Spain,N1766,No Complain,0,1052,7,4,7,5,1152,138.0,120.0,204.0,16.0,126.0,60.0,1199,2015-03-29,False,False,False,False,False,False,839,2014-12-24,Website,1478,3
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,Spain,N1767,No Complain,0,1353,6,3,6,5,150,520.0,20.0,367.0,39.0,81.0,40.0,5,2015-03-25,False,False,False,False,False,False,1757,2014-12-16,Website,1585,2
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,Spain,N1768,No Complain,0,427,5,9,6,3,2123,972.0,59.0,913.0,25.0,19.0,59.0,820,2015-03-28,False,False,False,False,True,False,1132,2014-12-19,Website,157,1
2607,1953,Graduation,Single,40464.0,0,1,2013-01-11,78,Spain,N1769,No Complain,0,1836,8,2,8,8,446,424.0,17.0,118.0,7.0,23.0,41.0,1912,2015-02-19,False,False,False,False,False,False,1133,2014-12-27,Facebook,389,6
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,Spain,N1770,No Complain,0,1702,7,5,10,4,1185,556.0,14.0,717.0,210.0,0.0,43.0,1675,2015-02-15,False,False,False,False,False,False,401,2014-12-29,Landing Page,693,1
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,Canada,N1771,No Complain,0,617,7,5,10,4,1810,556.0,14.0,717.0,210.0,0.0,43.0,1491,2015-01-04,False,False,False,False,False,False,1572,2014-12-17,Facebook,1157,1
6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,Spain,N1772,No Complain,0,863,4,5,13,2,970,571.0,50.0,142.0,33.0,50.0,159.0,1201,2015-01-08,False,False,False,False,False,False,328,2014-12-19,Facebook,2131,4
3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,Spain,N1773,No Complain,0,250,4,5,13,2,534,571.0,50.0,142.0,33.0,50.0,159.0,376,2015-02-03,False,False,False,False,False,False,284,2014-12-16,Email,404,4
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,Spain,N1774,No Complain,0,2100,5,7,6,3,1603,398.0,96.0,447.0,220.0,96.0,32.0,1504,2015-02-25,False,False,False,False,False,False,1540,2014-12-18,Email,491,1
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,South Africa,N1775,No Complain,0,1546,5,7,6,3,549,398.0,96.0,447.0,220.0,96.0,32.0,352,2015-03-05,False,False,False,False,False,False,1841,2014-12-28,Email,1391,1
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,Spain,N1776,No Complain,0,128,5,3,6,8,321,957.0,47.0,494.0,82.0,47.0,95.0,221,2015-01-22,False,False,False,False,False,False,1635,2014-12-30,Website,1644,4
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,South Africa,N1777,No Complain,0,422,8,1,5,8,167,171.0,7.0,171.0,25.0,19.0,89.0,1764,2015-02-15,False,False,False,False,False,False,2121,2014-12-17,Email,1739,6
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,Canada,N1778,No Complain,0,1720,7,5,13,5,1909,944.0,0.0,60.0,0.0,0.0,30.0,665,2015-02-13,False,False,True,False,False,False,780,2014-12-31,Facebook,19,2
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,Germany,N1779,No Complain,0,1578,2,2,5,2,1037,135.0,9.0,39.0,4.0,0.0,7.0,1338,2015-03-21,False,False,False,False,False,False,280,2014-12-27,Email,438,1
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,Australia,N1780,No Complain,0,1376,2,1,3,5,1738,28.0,1.0,21.0,3.0,0.0,10.0,855,2015-03-27,False,False,False,False,False,False,1639,2014-12-21,Email,1394,3
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,Canada,N1781,No Complain,0,705,1,0,3,3,1489,26.0,1.0,11.0,0.0,1.0,4.0,1955,2015-01-31,False,False,False,False,False,False,347,2014-12-17,Facebook,215,2
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,United States,N1782,No Complain,0,1651,4,1,4,6,1483,45.0,7.0,99.0,4.0,25.0,43.0,1569,2015-02-02,False,False,False,False,False,False,1842,2014-12-17,Email,875,3
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,India,N1783,No Complain,0,1291,3,1,5,5,309,104.0,1.0,54.0,13.0,9.0,14.0,2186,2015-01-13,False,False,False,False,False,False,1815,2014-12-17,Website,681,2
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,Spain,N1784,No Complain,0,2022,3,4,9,1,302,400.0,32.0,519.0,71.0,75.0,54.0,1078,2015-03-25,False,False,False,False,False,False,1690,2014-12-20,Website,2164,1
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,Germany,N1785,No Complain,0,1652,1,0,2,7,1993,4.0,0.0,4.0,0.0,0.0,5.0,1710,2015-02-15,False,False,False,False,False,False,265,2014-12-19,Landing Page,1020,1
500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,Spain,N1786,No Complain,0,1531,7,7,9,2,969,908.0,43.0,735.0,40.0,194.0,21.0,2086,2015-01-14,True,False,False,True,True,True,1071,2014-12-27,Facebook,1878,1
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,Germany,N1787,No Complain,0,692,1,1,2,8,1115,16.0,2.0,11.0,3.0,0.0,16.0,666,2015-03-16,False,False,True,False,False,False,2211,2014-12-31,Facebook,527,2
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,Spain,N1788,No Complain,0,1593,1,0,2,8,983,9.0,1.0,6.0,3.0,0.0,4.0,1440,2015-03-09,False,False,False,False,False,False,954,2014-12-19,Landing Page,1430,1
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,Spain,N1789,No Complain,0,1615,2,2,11,1,29,516.0,56.0,449.0,86.0,33.0,16.0,1010,2015-03-01,False,False,False,False,False,False,1931,2014-12-16,Facebook,458,1
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,Australia,N1790,No Complain,0,52,5,6,4,3,530,597.0,166.0,597.0,172.0,166.0,249.0,1368,2015-01-03,False,False,False,False,False,False,1721,2014-12-25,Landing Page,449,1
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,India,N1791,No Complain,0,1286,9,10,5,4,1650,847.0,66.0,119.0,86.0,89.0,111.0,1803,2015-02-20,True,False,False,True,False,True,1445,2014-12-25,Facebook,2011,1
4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,Spain,N1792,No Complain,0,1030,2,1,2,8,1311,4.0,9.0,16.0,17.0,0.0,12.0,918,2015-01-29,False,False,False,False,False,False,2086,2014-12-16,Website,1733,2
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,United States,N1793,No Complain,0,271,6,3,6,3,1969,543.0,10.0,205.0,160.0,143.0,82.0,2042,2015-01-05,False,False,False,False,False,True,123,2014-12-29,Facebook,35,1
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,India,N1794,No Complain,0,242,2,0,3,6,109,1.0,9.0,7.0,2.0,14.0,10.0,420,2015-02-26,False,False,False,False,False,False,770,2014-12-16,Website,1073,1
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,Spain,N1795,No Complain,0,207,2,0,3,6,1021,1.0,9.0,7.0,2.0,14.0,10.0,2202,2015-02-17,False,False,False,False,False,False,1250,2014-12-27,Landing Page,752,1
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,India,N1796,No Complain,0,132,7,3,12,3,656,656.0,16.0,106.0,32.0,16.0,8.0,1081,2015-03-22,False,False,False,False,False,False,1093,2014-12-15,Facebook,722,1
7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,South Africa,N1797,No Complain,0,1657,2,0,3,4,2183,11.0,0.0,13.0,2.0,4.0,11.0,965,2015-03-29,False,False,False,False,False,False,2218,2014-12-17,Facebook,1673,1
