User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,Country,Complain_Category,Complain_Times,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,Date_Response,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Date_Click,Channel_Type,NumDealsPurchases
538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,South Africa,No Complain,0,1,1,4,3,31.0,9.0,27.0,16.0,9.0,33.0,2015-01-08,False,False,False,False,False,False,2014-12-30,Website,1
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,Spain,No Complain,0,1,0,2,5,12.0,0.0,4.0,0.0,0.0,0.0,2015-02-23,False,False,False,False,False,False,2014-12-23,Website,1
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,Canada,No Complain,0,4,1,6,4,89.0,15.0,89.0,34.0,42.0,5.0,2015-03-24,False,False,False,False,False,False,2014-12-26,Email,1
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,South Africa,No Complain,0,5,3,6,1,255.0,47.0,573.0,52.0,32.0,15.0,2015-01-01,False,False,False,False,False,False,2014-12-27,Facebook,1
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,Spain,No Complain,0,4,5,11,2,760.0,53.0,400.0,17.0,93.0,0.0,2015-01-01,True,False,False,False,False,False,2014-12-16,Website,1
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,Spain,No Complain,0,4,7,6,1,897.0,161.0,430.0,186.0,161.0,27.0,2015-02-02,True,False,True,False,True,True,2014-12-21,Email,0
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,Spain,No Complain,0,4,7,6,1,897.0,161.0,430.0,186.0,161.0,27.0,2015-01-21,True,False,True,False,True,True,2014-12-16,Email,0
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,Spain,No Complain,0,2,1,3,5,28.0,0.0,13.0,4.0,2.0,8.0,2015-02-07,False,False,False,False,False,False,2014-12-25,Landing Page,3
6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,South Africa,No Complain,0,2,0,3,7,22.0,3.0,18.0,0.0,0.0,11.0,2015-02-21,False,False,False,False,False,False,2014-12-19,Website,1
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,South Africa,No Complain,0,0,0,3,5,9.0,1.0,5.0,0.0,0.0,1.0,2015-01-28,False,False,False,False,False,False,2014-12-25,Facebook,1
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,India,No Complain,0,2,0,3,8,12.0,4.0,6.0,11.0,8.0,16.0,2015-03-15,False,False,False,False,False,False,2014-12-28,Website,2
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,Spain,No Complain,0,7,4,7,5,138.0,120.0,204.0,16.0,126.0,60.0,2015-02-23,False,False,False,False,False,False,2014-12-16,Facebook,3
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,Spain,No Complain,0,6,3,6,5,520.0,20.0,367.0,39.0,81.0,40.0,2015-02-01,False,False,False,False,False,False,2014-12-27,Landing Page,2
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,Spain,No Complain,0,5,9,6,3,972.0,59.0,913.0,25.0,19.0,59.0,2015-03-31,False,False,False,False,True,False,2014-12-17,Facebook,1
2607,1953,Graduation,Single,40464.0,0,1,2013-01-11,78,Spain,No Complain,0,8,2,8,8,424.0,17.0,118.0,7.0,23.0,41.0,2015-03-27,False,False,False,False,False,False,2014-12-27,Landing Page,6
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,Spain,No Complain,0,7,5,10,4,556.0,14.0,717.0,210.0,0.0,43.0,2015-01-12,False,False,False,False,False,False,2014-12-24,Email,1
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,Canada,No Complain,0,7,5,10,4,556.0,14.0,717.0,210.0,0.0,43.0,2015-02-06,False,False,False,False,False,False,2014-12-24,Email,1
6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,Spain,No Complain,0,4,5,13,2,571.0,50.0,142.0,33.0,50.0,159.0,2015-03-30,False,False,False,False,False,False,2014-12-15,Email,4
3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,Spain,No Complain,0,4,5,13,2,571.0,50.0,142.0,33.0,50.0,159.0,2015-03-12,False,False,False,False,False,False,2014-12-17,Facebook,4
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,Spain,No Complain,0,5,7,6,3,398.0,96.0,447.0,220.0,96.0,32.0,2015-02-21,False,False,False,False,False,False,2014-12-29,Landing Page,1
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,South Africa,No Complain,0,5,7,6,3,398.0,96.0,447.0,220.0,96.0,32.0,2015-03-17,False,False,False,False,False,False,2014-12-17,Email,1
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,Spain,No Complain,0,5,3,6,8,957.0,47.0,494.0,82.0,47.0,95.0,2015-02-26,False,False,False,False,False,False,2014-12-29,Facebook,4
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,South Africa,No Complain,0,8,1,5,8,171.0,7.0,171.0,25.0,19.0,89.0,2015-01-11,False,False,False,False,False,False,2014-12-24,Website,6
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,Canada,No Complain,0,7,5,13,5,944.0,0.0,60.0,0.0,0.0,30.0,2015-03-25,False,False,True,False,False,False,2014-12-17,Landing Page,2
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,Germany,No Complain,0,2,2,5,2,135.0,9.0,39.0,4.0,0.0,7.0,2015-03-13,False,False,False,False,False,False,2014-12-28,Email,1
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,Australia,No Complain,0,2,1,3,5,28.0,1.0,21.0,3.0,0.0,10.0,2015-03-03,False,False,False,False,False,False,2014-12-19,Landing Page,3
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,Canada,No Complain,0,1,0,3,3,26.0,1.0,11.0,0.0,1.0,4.0,2015-01-11,False,False,False,False,False,False,2014-12-18,Email,2
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,United States,No Complain,0,4,1,4,6,45.0,7.0,99.0,4.0,25.0,43.0,2015-03-21,False,False,False,False,False,False,2014-12-21,Email,3
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,India,No Complain,0,3,1,5,5,104.0,1.0,54.0,13.0,9.0,14.0,2015-03-09,False,False,False,False,False,False,2014-12-21,Landing Page,2
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,Spain,No Complain,0,3,4,9,1,400.0,32.0,519.0,71.0,75.0,54.0,2015-03-24,False,False,False,False,False,False,2014-12-28,Landing Page,1
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,Germany,No Complain,0,1,0,2,7,4.0,0.0,4.0,0.0,0.0,5.0,2015-01-17,False,False,False,False,False,False,2014-12-30,Email,1
500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,Spain,No Complain,0,7,7,9,2,908.0,43.0,735.0,40.0,194.0,21.0,2015-03-26,True,False,False,True,True,True,2014-12-24,Email,1
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,Germany,No Complain,0,1,1,2,8,16.0,2.0,11.0,3.0,0.0,16.0,2015-01-27,False,False,True,False,False,False,2014-12-17,Facebook,2
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,Spain,No Complain,0,1,0,2,8,9.0,1.0,6.0,3.0,0.0,4.0,2015-01-27,False,False,False,False,False,False,2014-12-23,Landing Page,1
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,Spain,No Complain,0,2,2,11,1,516.0,56.0,449.0,86.0,33.0,16.0,2015-03-06,False,False,False,False,False,False,2014-12-25,Facebook,1
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,Australia,No Complain,0,5,6,4,3,597.0,166.0,597.0,172.0,166.0,249.0,2015-03-04,False,False,False,False,False,False,2014-12-18,Landing Page,1
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,India,No Complain,0,9,10,5,4,847.0,66.0,119.0,86.0,89.0,111.0,2015-03-13,True,False,False,True,False,True,2014-12-20,Facebook,1
4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,Spain,No Complain,0,2,1,2,8,4.0,9.0,16.0,17.0,0.0,12.0,2015-03-21,False,False,False,False,False,False,2014-12-22,Website,2
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,United States,No Complain,0,6,3,6,3,543.0,10.0,205.0,160.0,143.0,82.0,2015-01-22,False,False,False,False,False,True,2014-12-23,Email,1
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,India,No Complain,0,2,0,3,6,1.0,9.0,7.0,2.0,14.0,10.0,2015-03-29,False,False,False,False,False,False,2014-12-27,Website,1
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,Spain,No Complain,0,2,0,3,6,1.0,9.0,7.0,2.0,14.0,10.0,2015-01-24,False,False,False,False,False,False,2014-12-29,Facebook,1
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,India,No Complain,0,7,3,12,3,656.0,16.0,106.0,32.0,16.0,8.0,2015-02-16,False,False,False,False,False,False,2014-12-31,Email,1
7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,South Africa,No Complain,0,2,0,3,4,11.0,0.0,13.0,2.0,4.0,11.0,2015-02-25,False,False,False,False,False,False,2014-12-31,Facebook,1
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,South Africa,No Complain,0,2,1,3,4,33.0,8.0,10.0,2.0,10.0,3.0,2015-03-06,False,False,False,False,False,False,2014-12-25,Email,2
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,Spain,No Complain,0,3,0,3,6,29.0,3.0,30.0,3.0,2.0,9.0,2015-02-22,False,False,False,False,False,False,2014-12-24,Email,2
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,Spain,No Complain,0,5,3,12,3,554.0,35.0,113.0,0.0,7.0,78.0,2015-01-05,False,False,False,False,False,False,2014-12-18,Email,3
9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,Canada,No Complain,0,3,1,3,8,9.0,9.0,11.0,13.0,10.0,16.0,2015-01-21,False,False,False,False,False,False,2014-12-18,Website,4
9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,Germany,No Complain,0,6,8,10,4,742.0,28.0,152.0,25.0,9.0,57.0,2015-02-26,False,False,False,False,False,False,2014-12-21,Facebook,2
5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,United States,No Complain,0,2,0,3,5,37.0,0.0,7.0,3.0,0.0,3.0,2015-03-11,False,False,False,False,False,False,2014-12-15,Landing Page,1
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,Spain,No Complain,0,2,1,3,6,24.0,2.0,23.0,0.0,8.0,24.0,2015-01-17,False,False,False,False,False,False,2014-12-30,Email,3
7281,1959,PhD,Single,,0,0,2013-11-05,80,Australia,No Complain,0,1,3,4,2,81.0,11.0,50.0,3.0,2.0,39.0,2015-02-21,False,False,False,False,False,False,2014-12-20,Facebook,1
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,India,No Complain,0,1,0,2,7,6.0,0.0,4.0,0.0,0.0,0.0,2015-02-07,False,False,False,False,False,False,2014-12-16,Landing Page,1
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,Spain,No Complain,0,1,0,3,9,17.0,0.0,9.0,0.0,0.0,1.0,2015-01-16,False,False,False,False,False,False,2014-12-18,Email,1
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,Spain,No Complain,0,2,0,3,7,21.0,8.0,20.0,15.0,3.0,9.0,2015-01-20,False,False,False,False,False,False,2014-12-20,Landing Page,1
2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,Spain,No Complain,0,2,1,3,6,23.0,1.0,25.0,0.0,8.0,7.0,2015-03-17,False,False,False,False,False,False,2014-12-22,Website,4
3945,1947,PhD,Widow,68117.0,0,1,2013-03-10,80,Spain,No Complain,0,11,8,4,6,618.0,44.0,215.0,0.0,17.0,36.0,2015-03-03,False,False,True,False,False,True,2014-12-24,Landing Page,2
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,Spain,No Complain,0,4,3,8,5,162.0,61.0,83.0,97.0,57.0,61.0,2015-02-02,False,False,False,False,False,False,2014-12-19,Landing Page,4
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,Spain,No Complain,0,5,7,10,2,968.0,147.0,842.0,137.0,42.0,210.0,2015-01-24,True,False,True,False,True,True,2014-12-18,Website,1
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,Spain,No Complain,0,11,3,7,8,708.0,7.0,62.0,0.0,0.0,15.0,2015-02-01,False,False,False,False,False,False,2014-12-31,Landing Page,2
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,Spain,No Complain,0,9,9,4,5,152.0,27.0,103.0,106.0,54.0,81.0,2015-03-29,True,True,False,True,True,True,2014-12-19,Email,0
9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,Spain,No Complain,0,4,2,9,8,747.0,10.0,161.0,65.0,40.0,42.0,2015-02-16,False,False,False,False,False,False,2014-12-28,Landing Page,4
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,Spain,No Complain,0,2,0,3,7,16.0,12.0,18.0,7.0,1.0,13.0,2015-02-12,False,False,False,False,False,False,2014-12-21,Website,1
5959,1968,Graduation,Single,35893.0,1,1,2012-10-15,80,India,No Complain,0,3,1,5,8,158.0,0.0,23.0,0.0,0.0,18.0,2015-01-24,False,False,False,False,False,False,2014-12-23,Website,6
7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06,80,United States,No Complain,0,2,10,12,7,958.0,159.0,447.0,20.0,0.0,31.0,2015-01-02,False,False,False,False,False,False,2014-12-31,Facebook,3
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,India,No Complain,0,4,1,6,7,46.0,35.0,69.0,84.0,41.0,66.0,2015-02-06,False,False,False,False,False,False,2014-12-19,Landing Page,6
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,United States,No Complain,0,4,3,6,7,167.0,37.0,64.0,49.0,34.0,116.0,2015-02-28,False,False,False,False,False,False,2014-12-28,Website,8
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,Spain,No Complain,0,8,4,11,6,387.0,126.0,342.0,0.0,45.0,180.0,2015-02-03,False,False,False,False,False,False,2014-12-18,Facebook,5
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,India,No Complain,0,4,1,4,5,152.0,3.0,22.0,2.0,5.0,7.0,2015-01-07,False,False,False,False,False,False,2014-12-23,Website,1
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,Spain,No Complain,0,2,1,4,3,97.0,1.0,19.0,2.0,0.0,11.0,2015-02-05,False,False,False,False,False,False,2014-12-22,Landing Page,1
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,India,No Complain,0,5,1,3,8,96.0,1.0,79.0,7.0,1.0,79.0,2015-02-11,False,False,True,False,False,True,2014-12-15,Website,6
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,Spain,No Complain,0,1,0,2,5,0.0,0.0,2.0,3.0,3.0,8.0,2015-02-06,False,False,True,False,False,False,2014-12-27,Landing Page,1
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,Germany,No Complain,0,1,0,3,7,30.0,1.0,8.0,0.0,0.0,3.0,2015-03-06,False,False,False,False,False,False,2014-12-22,Facebook,1
5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,Spain,No Complain,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2015-02-11,False,False,False,False,False,False,2014-12-16,Facebook,0
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,Spain,No Complain,0,7,2,10,5,293.0,0.0,124.0,179.0,97.0,52.0,2015-03-24,False,False,False,False,False,False,2014-12-15,Email,1
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,Canada,No Complain,0,4,4,9,4,330.0,5.0,159.0,36.0,27.0,16.0,2015-01-02,False,False,False,False,False,False,2014-12-23,Facebook,4
6261,1979,Graduation,Married,58025.0,0,1,2013-11-26,81,India,No Complain,0,3,2,10,4,270.0,31.0,88.0,11.0,48.0,22.0,2015-02-26,False,False,False,False,False,False,2014-12-22,Email,3
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,South Africa,No Complain,0,8,10,6,3,1076.0,16.0,417.0,42.0,48.0,16.0,2015-01-29,False,False,False,True,True,False,2014-12-27,Facebook,1
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,Australia,No Complain,0,1,0,3,7,16.0,3.0,15.0,2.0,1.0,11.0,2015-03-31,False,False,False,False,False,False,2014-12-23,Email,1
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,Spain,No Complain,0,2,1,4,5,62.0,1.0,16.0,3.0,2.0,6.0,2015-01-20,False,False,False,False,False,False,2014-12-19,Landing Page,4
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,Spain,No Complain,0,2,1,3,6,5.0,1.0,7.0,17.0,14.0,11.0,2015-02-07,False,False,False,False,False,False,2014-12-16,Website,2
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,Spain,No Complain,0,6,11,7,5,637.0,47.0,237.0,12.0,19.0,76.0,2015-01-20,False,False,False,False,False,False,2014-12-16,Facebook,4
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,Spain,No Complain,0,7,8,10,5,418.0,61.0,428.0,80.0,51.0,10.0,2015-01-13,False,False,False,False,False,False,2014-12-20,Landing Page,3
520,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,Spain,No Complain,0,1,0,2,7,3.0,3.0,7.0,6.0,2.0,9.0,2015-02-19,False,False,False,False,False,False,2014-12-29,Email,1
8372,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,South Africa,No Complain,0,1,0,2,7,3.0,3.0,7.0,6.0,2.0,9.0,2015-01-03,False,False,False,False,False,False,2014-12-31,Website,1
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,India,No Complain,0,0,0,3,5,14.0,0.0,3.0,0.0,0.0,1.0,2015-02-17,False,False,False,False,False,False,2014-12-29,Facebook,1
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,Spain,No Complain,0,5,6,5,3,587.0,51.0,932.0,180.0,34.0,86.0,2015-02-20,False,False,False,False,False,False,2014-12-29,Email,1
6059,1953,PhD,Together,64504.0,1,2,2013-03-04,81,Spain,No Complain,0,11,3,4,7,986.0,36.0,168.0,16.0,0.0,108.0,2015-03-14,False,False,False,False,False,True,2014-12-18,Facebook,7
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,Spain,No Complain,0,6,2,4,7,229.0,5.0,56.0,3.0,2.0,20.0,2015-01-29,False,False,False,False,False,False,2014-12-16,Landing Page,2
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,South Africa,No Complain,0,7,2,7,7,255.0,43.0,134.0,37.0,14.0,24.0,2015-02-16,False,False,False,False,False,False,2014-12-31,Facebook,1
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,81,South Africa,No Complain,0,8,10,5,6,825.0,8.0,53.0,11.0,0.0,242.0,2015-03-30,False,False,False,False,False,False,2014-12-28,Facebook,2
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,Spain,No Complain,0,7,4,10,4,1298.0,0.0,70.0,37.0,14.0,42.0,2015-01-15,False,False,False,True,True,True,2014-12-15,Email,4
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,South Africa,No Complain,0,4,2,4,8,167.0,2.0,44.0,6.0,2.0,19.0,2015-01-21,False,False,True,False,False,True,2014-12-22,Landing Page,7
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,United States,No Complain,0,11,5,13,7,1132.0,134.0,384.0,175.0,134.0,115.0,2015-03-09,False,False,False,False,False,False,2014-12-22,Landing Page,1
564,1981,PhD,Together,56937.0,1,0,2012-08-04,81,Spain,No Complain,0,8,6,9,6,746.0,8.0,125.0,11.0,8.0,8.0,2015-01-29,False,False,False,True,False,True,2014-12-27,Facebook,7
8931,1986,Graduation,Together,83033.0,1,0,2014-05-18,82,South Africa,No Complain,0,11,4,10,5,812.0,99.0,431.0,237.0,149.0,33.0,2015-02-25,True,False,False,False,False,False,2014-12-16,Landing Page,1
1998,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,India,No Complain,0,2,1,3,6,34.0,6.0,21.0,11.0,4.0,8.0,2015-01-06,False,False,False,False,False,False,2014-12-29,Website,1
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,Spain,No Complain,0,2,1,3,6,34.0,6.0,21.0,11.0,4.0,8.0,2015-01-27,False,False,False,False,False,False,2014-12-31,Email,1
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,Spain,No Complain,0,1,1,2,7,18.0,0.0,5.0,0.0,0.0,11.0,2015-02-28,False,False,True,False,False,False,2014-12-21,Facebook,2
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,Canada,No Complain,0,1,1,3,6,8.0,3.0,9.0,19.0,4.0,22.0,2015-01-06,False,False,False,False,False,False,2014-12-29,Facebook,3
2125,1959,Graduation,Divorced,63033.0,0,0,2013-11-15,82,United States,No Complain,0,3,4,8,2,194.0,61.0,480.0,225.0,112.0,30.0,2015-01-31,False,False,False,False,False,False,2014-12-20,Facebook,1
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,Canada,No Complain,0,2,0,3,7,37.0,0.0,17.0,0.0,0.0,3.0,2015-03-17,False,False,False,False,False,False,2014-12-17,Landing Page,1
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,United States,No Complain,0,6,2,3,8,110.0,29.0,92.0,28.0,10.0,145.0,2015-02-11,False,False,True,False,False,False,2014-12-21,Website,1
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,India,No Complain,0,4,6,6,2,519.0,17.0,813.0,27.0,173.0,51.0,2015-01-12,False,False,False,False,True,False,2014-12-16,Email,1
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,Spain,No Complain,0,3,0,3,6,23.0,0.0,15.0,0.0,2.0,7.0,2015-02-08,False,False,False,False,False,False,2014-12-23,Facebook,2
1612,1981,PhD,Single,,1,0,2013-05-31,82,Australia,No Complain,0,3,0,3,6,23.0,0.0,15.0,0.0,2.0,7.0,2015-01-20,False,False,False,False,False,False,2014-12-15,Landing Page,2
803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,Spain,No Complain,0,0,1,2,5,12.0,0.0,5.0,0.0,0.0,4.0,2015-02-09,False,False,False,False,False,False,2014-12-28,Landing Page,1
10675,1956,PhD,Married,66334.0,0,1,2013-04-03,82,Spain,No Complain,0,9,3,5,5,909.0,11.0,218.0,0.0,0.0,23.0,2015-03-10,False,False,False,False,False,True,2014-12-23,Email,2
7004,1984,Graduation,Single,11012.0,1,0,2013-03-16,82,India,No Complain,0,3,1,2,9,24.0,3.0,26.0,7.0,1.0,23.0,2015-03-01,False,False,True,False,False,False,2014-12-28,Facebook,3
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,Spain,No Complain,0,2,0,3,7,2.0,3.0,20.0,6.0,11.0,9.0,2015-03-25,False,False,False,False,False,False,2014-12-18,Email,2
5079,1971,Graduation,Married,,1,1,2013-03-03,82,Australia,No Complain,0,2,1,3,8,71.0,1.0,16.0,0.0,0.0,9.0,2015-01-06,False,False,False,False,False,False,2014-12-17,Facebook,4
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,Spain,No Complain,0,7,8,9,5,1315.0,22.0,780.0,145.0,0.0,178.0,2015-01-06,False,False,False,False,False,False,2014-12-21,Email,1
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,Spain,No Complain,0,3,4,10,3,344.0,45.0,654.0,104.0,11.0,114.0,2015-02-15,False,False,False,False,False,False,2014-12-24,Facebook,2
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,Spain,Shipping Issue,1,1,0,2,8,2.0,2.0,1.0,3.0,1.0,2.0,2015-01-30,False,False,False,False,False,False,2014-12-27,Landing Page,1
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,South Africa,No Complain,0,1,0,3,8,1.0,4.0,3.0,8.0,9.0,7.0,2015-02-06,False,False,False,False,False,False,2014-12-30,Email,1
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,Spain,No Complain,0,9,2,5,7,462.0,0.0,24.0,6.0,0.0,4.0,2015-02-09,False,False,False,True,False,True,2014-12-30,Facebook,2
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,Spain,No Complain,0,1,0,2,7,1.0,6.0,2.0,8.0,2.0,12.0,2015-01-23,False,False,False,False,False,False,2014-12-20,Email,1
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,83,South Africa,No Complain,0,2,0,3,6,22.0,0.0,19.0,6.0,5.0,3.0,2015-03-27,False,False,False,False,False,False,2014-12-16,Landing Page,2
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,Spain,No Complain,0,2,0,3,6,31.0,1.0,8.0,0.0,0.0,8.0,2015-02-22,False,False,False,False,False,False,2014-12-16,Website,2
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,Canada,No Complain,0,1,1,3,2,34.0,1.0,19.0,2.0,7.0,0.0,2015-02-09,False,False,False,False,False,False,2014-12-21,Website,1
2416,1969,PhD,Single,66582.0,0,0,2014-03-03,83,Spain,No Complain,0,2,8,9,1,789.0,25.0,420.0,16.0,38.0,0.0,2015-01-26,False,False,False,False,False,False,2014-12-20,Email,1
1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,Spain,No Complain,0,2,0,3,7,4.0,6.0,8.0,6.0,3.0,10.0,2015-03-15,False,False,False,False,False,False,2014-12-26,Email,1
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,Germany,No Complain,0,6,9,5,3,307.0,26.0,360.0,138.0,31.0,40.0,2015-01-30,True,False,False,False,False,False,2014-12-30,Website,1
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,Spain,No Complain,0,2,0,4,5,46.0,4.0,36.0,2.0,2.0,1.0,2015-02-05,False,False,False,False,False,False,2014-12-20,Landing Page,1
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,India,No Complain,0,2,0,4,6,18.0,1.0,32.0,6.0,3.0,28.0,2015-03-29,False,False,False,False,False,False,2014-12-25,Email,3
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,South Africa,No Complain,0,4,2,5,3,135.0,25.0,51.0,23.0,25.0,46.0,2015-02-08,False,False,False,False,False,False,2014-12-23,Facebook,2
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,Spain,No Complain,0,2,1,5,5,67.0,5.0,61.0,3.0,8.0,19.0,2015-01-15,False,False,False,False,False,False,2014-12-27,Facebook,5
10339,1954,Master,Together,,0,1,2013-06-23,83,Australia,No Complain,0,4,1,4,6,161.0,0.0,22.0,0.0,0.0,24.0,2015-01-26,False,False,False,False,False,False,2014-12-17,Email,2
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,Australia,No Complain,0,4,3,8,4,191.0,56.0,139.0,51.0,8.0,100.0,2015-03-12,False,False,False,False,False,False,2014-12-17,Email,4
